0,0.304694
1,0.296625
2,0.234459
3,0.34884
4,0.377787
5,0.234549
6,0.283013
7,0.372174
8,0.420497
9,0.406342
10,0.458542
11,0.360635
12,0.366291
13,0.331061
14,0.399767
15,0.207869
16,0.219863
17,1.43935
18,0.164713
19,0.79664
20,0.24177
21,0.22502
22,0.280241
23,0.234347
24,0.496029
25,0.410959
26,0.283414
27,0.280823
28,0.429689
29,0.269332
30,0.304312
31,0.270273
32,0.388307
33,0.368297
34,0.358134
35,0.245492
36,0.215915
37,0.347182
38,0.78114
39,0.856939
40,0.527257
41,0.191054
42,0.234152
43,0.298165
44,0.167604
45,0.162412
46,0.155959
47,0.395343
48,0.391999
49,0.380793
50,0.350412
51,0.922066
52,0.843984
53,0.240273
54,0.317565
55,0.365007
56,0.299478
57,0.273223
58,0.249981
59,0.239854
60,0.220321
61,0.265609
62,0.282875
63,0.17831
64,0.156779
65,0.330152
66,0.198091
67,1.48464
68,0.577748
69,0.662377
70,0.481742
71,0.276828
72,0.345311
73,0.311182
74,0.228654
75,0.337737
76,0.559853
77,0.784657
78,0.307499
79,0.270317
80,0.291224
81,0.279985
82,0.280877
83,0.272811
84,0.44775
85,0.579645
86,0.325539
87,0.232317
88,0.232654
89,0.260929
90,0.325586
91,0.692395
92,0.687833
93,0.282492
94,0.251696
95,0.24375
96,0.259747
97,0.226659
98,0.194927
99,0.20391
100,0.220428
101,0.250005
102,0.405612
103,0.181957
104,0.280952
105,0.258986
106,0.277175
107,0.3569
108,0.294516
109,0.290169
110,0.286106
111,0.487247
112,0.406413
113,0.406227
114,0.598105
115,0.368929
116,0.288938
117,0.254472
118,0.33881
119,0.358606
120,0.96844
121,0.970381
122,0.459555
123,0.189359
124,0.2278
125,0.206662
126,0.1878
127,0.223273
128,0.345926
129,0.346325
130,0.417949
131,0.576595
132,0.625078
133,0.430359
134,0.422013
135,0.24807
136,0.250658
137,0.249561
138,0.484502
139,0.256153
140,0.224358
141,1.40026
142,1.28604
143,0.90661
144,0.635247
145,0.377083
146,0.376923
147,0.584416
148,0.294384
149,0.268497
150,0.329983
151,0.32781
152,0.327396
153,0.635278
154,0.994295
155,0.348454
156,0.255278
157,0.412632
158,0.560911
159,0.582901
160,0.282261
161,0.299178
162,0.296614
163,0.282854
164,0.311691
165,0.182297
166,0.398305
167,0.414393
168,0.540623
169,0.394924
170,0.35432
171,0.307291
172,0.202268
173,0.417282
174,0.435169
175,0.490695
176,0.25812
177,0.26683
178,0.265104
179,0.304707
180,0.334033
181,0.334865
182,0.250181
183,0.283689
184,0.234193
185,0.251865
186,0.226636
187,0.406939
188,0.317624
189,0.314134
190,0.196776
191,0.15639
192,0.178538
193,0.217077
194,0.220783
195,0.321851
196,0.728555
197,1.05841
198,1.38302
199,0.246268
200,0.372328
201,0.9489
202,0.77544
203,0.397278
204,0.283228
205,0.312293
206,0.342378
207,0.314718
208,0.287221
209,0.264676
210,0.244657
211,0.335996
212,0.461941
213,0.260651
214,0.277131
215,0.28677
216,0.291134
217,0.379273
218,0.388971
219,0.270285
220,0.25421
221,0.276071
222,0.286661
223,0.695439
224,0.308265
225,0.292691
226,0.259538
227,0.281118
228,0.814253
229,0.760402
230,0.367555
231,1.97905
232,2.01654
233,0.429228
234,0.432615
235,0.396368
236,0.556312
237,0.391366
238,0.357661
239,0.35629
240,0.370417
241,0.3603
242,0.389414
243,0.490054
244,0.324039
245,0.342334
246,0.357408
247,0.39841
248,0.310655
249,0.367259
250,0.429105
251,0.446576
252,0.737848
253,0.744769
254,0.856247
255,0.307298
256,0.263508
257,0.257785
258,0.36117
259,0.448973
260,0.313392
261,0.294936
262,0.291049
263,0.342907
264,0.345486
265,0.392623
266,0.323946
267,0.291614
268,0.302597
269,0.307887
270,0.3781
271,0.553881
272,0.315068
273,0.302859
274,0.325916
275,0.367261
276,0.343562
277,0.289731
278,0.268061
279,0.24339
280,0.243029
281,0.256404
282,0.429183
283,0.559417
284,0.541099
285,0.485138
286,0.444297
287,0.327254
288,0.385888
289,0.272606
290,0.289222
291,0.316055
292,0.474768
293,0.418128
294,0.458907
295,0.786752
296,0.822497
297,0.940147
298,1.12705
299,1.32788
300,0.43879
301,0.359599
302,0.282476
303,0.259297
304,0.273546
305,0.266687
306,0.33664
307,0.389668
308,0.316033
309,0.275561
310,0.450503
311,1.72207
312,0.296207
313,0.291407
314,1.27077
315,1.02895
316,0.736028
317,0.668069
318,0.634136
319,0.393473
320,0.271114
321,0.374915
322,0.588326
323,0.289694
324,0.258612
325,0.343879
326,0.342434
327,0.343539
328,0.337255
329,0.471243
330,0.391966
331,0.409067
332,0.499646
333,0.347258
334,0.499551
335,0.542152
336,0.525806
337,0.446224
338,0.416106
339,0.237328
340,0.21326
341,0.337766
342,0.322095
343,0.350323
344,0.359121
345,0.348755
346,0.372139
347,0.543243
348,0.818309
349,0.720864
350,0.505598
351,0.675315
352,0.691418
353,0.538186
354,0.521788
355,0.455744
356,0.388972
357,0.411249
358,0.643068
359,1.83842
360,2.14425
361,1.92819
362,0.440292
363,0.415104
364,0.303102
365,0.2339
366,0.241905
367,0.215607
368,0.2719
369,0.304717
370,0.303122
371,0.261188
372,0.20141
373,0.201896
374,0.307013
375,0.274703
376,0.242141
377,0.25576
378,0.260358
379,0.233819
380,0.200163
381,0.199457
382,0.163855
383,0.160486
384,0.163244
385,0.237748
386,0.285661
387,0.232792
388,0.217633
389,0.335413
390,0.489114
391,0.483147
392,0.448081
393,0.315896
394,0.265915
395,0.272353
396,0.273508
397,0.264316
398,0.261949
399,0.275108
400,0.270617
401,0.297276
402,0.168698
403,0.161672
404,0.158098
405,0.182631
406,0.185327
407,0.299523
408,0.568421
409,0.520042
410,0.601913
411,0.72521
412,0.931902
413,1.32119
414,0.551385
415,0.393319
